name,range,patternnum,pattern_id,uLSC,uInt,stimuli
0.6068_5neigh_outertot_code483_IC2_iter35.png,10,3,67,0.8310435124812716,19,111111111111111111111111111100000000000000000000000001101111111111111111111111101101000000000000000000000101101011111111111111111110101101010000000000000000010101101010111000000001111010101101010100111111111001010101101010101111100011001010101101010110000001011011010101101010010000100000010010101101010010000001110010010101101010010111111011110010101101010010111110010010010101101010010111011010010010101101010010000011110010010101101010011111111001010010101101010111111000010010010101101010111111011001110010101101010111110101001100010101101010000000100100001010101101010000000000000000010101101011111111111111111110101101000000000000000000000101101111111111111111111111101100000000000000000000000001111111111111111111111111111
0.6895_5neigh_outertot_code493_IC1_iter20.png,10,4,66,0.714319788998292,186,111111111111111111111111111111010111011111110111010111110111011101111101110111011101010111010111010111010101111111110101111101011111111101010101111111111101010101110111011101010101110111011111110101110111011101011111111101110101010101011101111101011111011111110111110101110101010101010101010101011111011101110111011101110111111111010101010101010111111111111111111101111111111111111111010101010101010111111111011101110111011101110111110101010101010101010101011101011111011111110111110101111101110101010101011101111111110101110111011101011111110111011101010101110111011101010101111111111101010101111111110101111101011111111101010111010111010111010101110111011101111101110111011111010111011111110111010111111111111111111111111111111
0.7101_5neigh_outertot_code467_IC1_iter10.png,10,5,69,0.9021786191903493,86,100001000000000000000100001000100111111111111111001000000010000000000000000010000010001011111111111110100010001001000000010000000100100100110011111101111110011001010000100000101000001000010010101010001000100010101010010101001110000011100101010010101001100000001100101010010101001000000000100101010010101010000000000010101010010101100000000000001101010010110000000000000000011010010101100000000000001101010010101010000000000010101010010101001000000000100101010010101001100000001100101010010101001110000011100101010010101010001000100010101010010000100000101000001000010100110011111101111110011001001001000000010000000100100010001011111111111110100010000010000000000000000010000000100111111111111111001000100001000000000000000100001
0.7420_5neigh_tot_code469_IC2_iter35.png,10,6,68,0.8624831416622412,147,010010000000000000000010010101000000000000000000000101010111000000000000000111010001000100000000000001000100101000101111111111101000101001000101000000000101000100000111010100111001010111000000000101010001010101000000000011010110000011010110000000010101010000000101010000000010010000111000010010000000010000010000000100010000000010011110111011110010000000010101010100000100010000000010110110010011011010000000010000010000000100010000000010011000111000110010000000010101010000000101010000000011010100101001010110000000000101010001010101000000000111010100010001010111000001000101000000000101000100101000101111111111101000101001000100000000000001000100010111000000000000000111010101000000000000000000000101010010000000000000000010010
0.7457_9neigh_outertot_code152822_IC3_iter25.png,10,7,70,0.960681764435038,87,011011000011010100000001001101000000000001000000001000011010001111100011010001100110000001110001110010000000101110000100100000101010000011111100001110000001010000110101111000100000000000011110111111000110110000000101111010011110010011101111110110001001110110000000111101100000001011111110101010010011011100100110001110011111100000001001100010000111110110010010100000011100000011001010010000000000000110111111000000011011011011111011111100010000000000111100011100110100000001000000111101110000000011100010101111111011000110011011101001011101011100001111100011000111111111110011111111111111010111011110111000001101111110001111111111111011111101111000000111110110001111000111100000100011000010011000010111100111111110101001110111100
0.2225_5neigh_tot_code4_IC3_iter35.png,11,1,71,0.1902742785833433,15,000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000110000000000000000000000000100000000000110000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000110001010000000000000000000000000000000001000001000000000001010000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000
0.3039_9neigh_outertot_code256746_IC2_iter25.png,11,2,72,0.347287799177756,2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010100000000000000000100111111111001000000000001110111111111011100000000011111111111111111110000000001111111111111111100000000000111111111111111000000000001111111111111111100000000001111111111111111100000000000011111111111110000000000000111111111111111000000000000011111111111110000000000000011111111111110000000000000000101010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0.4804_9neigh_outertot_code483_IC2_iter10.png,11,3,73,0.586131803873728,40,011111001111111111100111110100011001111111111100110001100000111111111111111000001100101111111111111111101001110011111111111111111110011110111111111111111111111011001111111111111111111111100001111111111111111111111100111111111111111111111111111111111111100000001111111111111111111101011001111111111111111111110001001111111111111111111010011001111111111111111111000011001111111111111111111010010101111111111111111111001000101111111111111111111110100011111111111111111111111010101111111111111111111111100001111111111001111111111111111111111100001111111111111111111111100110111111111111111111111011110011111111111111111110011100101111111111111111101001100000111111111111111000001100011001111111111100110001011111001111111111100111110
0.6355_5neigh_outertot_code485_IC1_iter40.png,11,4,74,0.8134343165694118,62,111111111111111111111111111111111111100010001111111111110100111110111011111001011111001111101111101111100111110011011100111001110110011110111111001111100111111011111101111111010111111101111111111110011101110011111111111111100101101101001111111111110101111101111101011111101000110101111101011000101100101111111000111111101001101111011110000011110111101111111100010000010001111111101111011110000011110111101100101111111000111111101001101000110101111101011000101111110101111101111101011111111111100101101101001111111111111110011101110011111111111101111111010111111101111110111111001111100111111011110011011100111001110110011111001111101111101111100111110100111110111011111001011111111111100010001111111111111111111111111111111111111
0.6660_5neigh_tot_code497_IC2_iter20.png,11,5,75,0.916858816679865,28,001100001100111001100001100011000011001111100110000110110000110011000110011000011100001100110000011001100001000011001100000001100110000000110011000010000110011000001100110000111000011001100011001100001111100001100110110011000011111110000110011100110000111111111000011001001100001111111111100001100011000011110000011110000110110000111110101011111000011110001111110000011111100011110000111110101011111000011011000011110000011110000110001100001111111111100001100100110000111111111000011001110011000011111110000110011011001100001111100001100110001100110000111000011001100000110011000010000110011000000011001100000001100110000100001100110000011001100001110000110011000110011000011011000011001111100110000110001100001100111001100001100
0.7264_9neigh_outertot_code699054_IC2_iter16.png,11,6,76,0.9633856455933564,64,110000000100000001000000010001110111101101101111011101101100010101000101010001011010011110111000111011110101011011000000000000000101101010100111011101110111010101000110110001000100010110000010101001111000111101010101011101101100000001011011101010001010011101110101000101111100011011000101100011111000101010100111010101010001011101110110110110111011011010001000101001010001000000000000000001111010001000000010001000101000110111011011011101110111101110101010001000101010100000001100011111111100011111000111101000101010001010001000100011011101011101111011101110111010101010101000000000000000110000000111110111000111011110101010100010101000101010001101011110111100000001111011101010000000101000101000000011111110111111000111111011111
0.7857_9neigh_outertot_code3276_IC3_iter10.png,11,7,77,0.9804606443733836,118,110101101000100100110101101011010111110001011111010000111011101000011111001111111100111100000101000101101100010010110000000001011001011110000100000011010101001100110110110110010111010110000100000010011011000001000100101101010110101101000000101111100010000110000111111000000110001000001000001011101111111010001001100100101111001010101111000100110011110010011111010000101100001110110010001101111010110100111000100101001000111010010010101110110010000111100000000101001010111000100110110000110010001101011111100111110111101001110100100110110001011011111110100110111101110010101000111111100011000101101100000011011111000011010011000111011000011001010011010110001100010101111111100011000000000100101101100101111110110011100000001100001
0.3581_5neigh_outertot_code493_IC2_iter05.png,12,1,78,0.436944813114559,3,111111111111111111111111111111000000000000000000000111110000000000000000000000011100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000100100000000001100000000001111110000000001100000000000111100000000001100000000001111110000000001100000000000100100000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001100000000000000000000000001110000000000000000000000011111000000000000000000000111111111111111111111111111111
0.4295_5neigh_tot_code467_IC2_iter10.png,12,2,79,0.5126409163433703,32,001110011111111111110011100010100001111111111100001010100011111111111111111110001110111111111111111111111011101111111111111111111111101001111111111111111111111100001111111111111111111111100101111111111111111111111101111111111111111111011111111111111111111111110011111111111111111111111111011111111111111111111111001011111111111111111111111100011111111111111111111111100011111111111111111111111111111111111111111111110111111011111111111111111110001110011111111111111111011001100011111111111111110000001000011111111101111111111111111111111101001111111111111111111111100001111111111111111111111100101111111111111111111111101110111111111111111111111011100011111111111111111110001010100001111111111100001010001110011111111111110011100
0.5817_9neigh_outertot_code191044_IC1_iter10.png,12,3,80,0.759619233755914,38,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000111000001110000000010111111101111111010000000011110000000000011110000000001100010101010001100000000001001101111101100100000000001001000000000100100000000001010001000100010100000000001001010111010100100000000011011001111100110110000000010001001101100100010000000011011001111100110110000000001001010111010100100000000001010001000100010100000000001001000000000100100000000001001101111101100100000000001100010101010001100000000011110000000000011110000000010111111101111111010000000011100000111000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0.7116_5neigh_outertot_code469_IC1_iter15.png,12,4,81,0.8434276513958406,126,010110110111111111011011010101001101100000001101100101010100101000000000101001010101011100000000000001110101100101000000000000000101001010110000000000000000011010111100000000010000000001111100000000000111000000000001011000000001010100000000110110000000011111110000000011100000000101010101000000001100000001110111011100000001100000010101010101010000001100000111111111111111000001100000010101010101010000001100000001110111011100000001100000000101010101000000001110000000011111110000000011011000000001010100000000110100000000000111000000000001111100000000010000000001111010110000000000000000011010100101000000000000000101001101011100000000000001110101010100101000000000101001010101001101100000001101100101010110110111111111011011010
0.7295_5neigh_outertot_code457_IC1_iter25.png,12,5,82,0.8721238123967918,127,110101000000000000000101011100000100000000000001000001000010010000000000010010000100110001000101000100011001001101100000000000001101100100010001010111010100010001010010010011000110010010010001000101110101011101000100000101010001111100010101000000000010100010001010000000000001110010111010011100000000000101000000000101000000000101011010000010110101000000001001110010011100100000000101011010000010110101000000000101000000000101000000000001110010111010011100000000000010100010001010000000000101010001111100010101000001000101110101011101000100010010010011000110010010010100010001010111010100010001001101100000000000001101100100110001000101000100011001000010010000000000010010000100000100000000000001000001110101000000000000000101011
0.7340_5neigh_tot_code38_IC3_iter40.png,12,6,84,0.9669991259544,70,010100111111110001011011011101000111101110101001110001110000001011110000001101111011000001100001111111100100111011111111011100000001010000011111111111100110000011011011011011111100111001111100010011101111100010001011110110010111111100000001100110011110011100111111111101101010001101101111111111001101001100110010000000000001010001100110011001100101100100001100110000101101111000110001100110000110000000000111111100110010000111111111101110000110011111111111101000000000110011001000000001100011100000000101011100000111101101100100101011100110011110001100111111000000110100000101101001100111000111000000001101101100010100111011011100101101100000111010000111100100111101001101111001100000110001100100110001001101101010111111111010001
0.8133_5neigh_outertot_code465_IC1_iter10.png,12,7,83,0.9365506107841312,177,101001000000000000000100101010100111111111111111001010101010000000000000000010101010101011111111111110101010001010000000010000000010100100101011111101111110101001010000100000101000001000010010101010001000100010101010010101001110101011100101010010101001100000001100101010010101001010101010100101010010101010001000100010101010010101101010101010101101010010110000000000000000011010010101101010101010101101010010101010001000100010101010010101001010101010100101010010101001100000001100101010010101001110101011100101010010101010001000100010101010010000100000101000001000010100101011111101111110101001001010000000010000000010100010101011111111111110101010101010000000000000000010101010100111111111111111001010101001000000000000000100101
0.2258_5neigh_outertot_code1022_IC1_iter20.png,13,1,85,0.211232953257335,5,000000011111111111110000000000000111111111111111000000000001111111111111111100000000011111111111111111110000000111111111111111111111000001111111111111111111111100011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111110001111111111111111111111100000111111111111111111111000000011111111111111111110000000001111111111111111100000000000111111111111111000000000000011111111111110000000
0.5862_9neigh_outertot_code93737_IC1_iter05.png,13,2,87,0.7763934740203636,32,011111111111111111111111110111000000000000000000000111110111111111111111111111011101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000001111100000000101101000000010000010000000101101000000100010001000000101101000000100000001000000101101000000101010101000000101101000000100000001000000101101000000100010001000000101101000000010000010000000101101000000001111100000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101101000000000000000000000101110111111111111111111111011111000000000000000000000111011111111111111111111111110
0.6406_5neigh_tot_code462_IC2_iter20.png,13,3,88,0.8573276323656119,39,000000111111000111111000000000001111001000100111100000000011110011000110011110000000111100111111111001111000001111001111111111100111100011110011111111111110011110111100111111111111111001111111001111111101111111100111110011111111010111111110011100111111110111011111011001001111111101101101000001100011111111011010111000000100111111110110101010001111100101110101100010100001111000001111101100001111001111000000111110111100010001111100111111111011110000000000100101111111111111100010001100100111111100110110111011001110011111111111100011110011111001111000101110001100111111100111100101100011001111011110011111100100110011110001111001111110001100111100000111100111110011001111000000011110011110110011110000000001111001111100111100000
0.7155_9neigh_outertot_code736_IC3_iter20.png,13,4,90,0.946626538265491,63,111111111111111111111101111100000000000000010100101001100111111111110000101101111101000100000100001100101001101100011110100100001001011101100001011010111101011011101100001000010100101000001100110101011110111100101101110101101110011100000010101101110000001000111110001101110001111011010000010010101110100000000001111110110111101101011111110001000101101101001010000010100010011000101101011000101011100010001100101000110101000010011001110010111110000011010100101101110101100011000010011101101000000110011000101010101101110100100000001101010001100001100011000110001010001101101000000000000001011001100101110011001010101000101101101001000000011100111101100011111111111100011001001100100000000000001100101001011111111111111111011111111
0.7231_5neigh_outertot_code478_IC1_iter30.png,13,5,89,0.8996233260850948,102,011101111011010110111101110100101111011101110111101001100101111111101111111101001111111100101111101001111111000101001110111011100101000111111100001111100001111111111101010111111111010101111111000111100010001111000111111010011011111110110010111001110110011000110011011100111010101100111001101010111111101101100111001101101111011111101011010110101111110100111111011101110111111001011111101011010110101111110111101101100111001101101111111010101100111001101010111001110110011000110011011100111010011011111110110010111111000111100010001111000111111101010111111111010101111111111100001111100001111111000101001110111011100101000111111100101111101001111111100101111111101111111101001100101111011101110111101001011101111011010110111101110
0.7827_9neigh_outertot_code3276_IC3_iter40.png,13,6,91,0.9722793871439692,120,110011010101000110101010010100100011111001000111100101000101110111111101000000001000101010110010111000100110101011000010010101100010101001000111111010111001101011010101001110110011101011000010110000110011010000000100010011001101110101000100011011100000010001001001111011110101010011001011111010001000011110010000000100111101111000100001001000011101011010000011111101010001110111110110010011000110100001101010100000100010100011110001100100011110001110000100100110001011001100110010011000000110010000010110011111101010000101001101101110011010100100001110010000101000100011011000101000110100001101001001000100010111010010010001000010100110000100000110001000010111101001010000000110100011100000011000010001101010010111010111001110011
0.8472_5neigh_outertot_code452_IC1_iter35.png,13,7,86,0.5153611031101626,489,000010100010101010001010000000001000101010101000100000000000101010101010101000000000000010101010101010000000100000101010101010101000001010000010101010101010000010101010101010101010101010101000101000100010001000101000001010100010101010001010100010101010101010101010101010101010101010101010101010101010101000101010101000101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000101010101000101010101010101010101010101010101010101010101010101010101010001010100010101010001010100000101000100010001000101000101010101010101010101010101010000010101010101010000010100000101010101010101000001000000010101010101010000000000000101010101010101000000000001000101010101000100000000010100010101010001010000
0.3658_5neigh_outertot_code462_IC1_iter10.png,14,1,92,0.4331344620558702,14,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000001000100000000000000000000011000110000000000000000000111101111000000000000000001110101011100000000000001010011000110010100000000011110000000000011110000000001010011000110010100000000000001110101011100000000000000000111101111000000000000000000011000110000000000000000000001000100000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0.6235_5neigh_outertot_code483_IC1_iter15.png,14,2,94,0.8253869309445139,41,111111111111111111111111111100000000000000000000000001101111111111111111111111101101000000000000000000000101101011111111111111111110101101010000000000000000010101101010111110000011111010101101010101111111111101010101101010111001000100111010101101010110101111101011010101101010110010111010011010101101010011101111101110010101101010010111000111010010101101010010111010111010010101101010010111000111010010101101010011101111101110010101101010110010111010011010101101010110101111101011010101101010111001000100111010101101010101111111111101010101101010111110000011111010101101010000000000000000010101101011111111111111111110101101000000000000000000000101101111111111111111111111101100000000000000000000000001111111111111111111111111111
0.6240_9neigh_outertot_code15822_IC1_iter20.png,14,3,93,0.7266153533971146,106,110111101101010101101111011111111111111111111111111111011011100111101111001110110110111111111111111111111011111110100111000111001011111111100011111111111110001111111110110101010101011011111010101111111111111111101010110101011101101101110101011111111111111111111111111111011111010111111111010111110111111111111101111111111111011101011111000111110101110110101110110000011011101011011101011111000111110101110111111111111101111111111111011111010111111111010111110111111111111111111111111111110101011101101101110101011010101111111111111111101010111110110101010101011011111111100011111111111110001111111110100111000111001011111110111111111111111111111011011011100111101111001110110111111111111111111111111111110111101101010101101111011
0.6582_5neigh_tot_code497_IC2_iter25.png,14,4,95,0.8915946922244556,36,100001111000010000111100001000011110000010000011110000000111100001000100001111000001111000011000110000111100011110000110010011000011110111100001100111001100001111111000011000000000110000111110000110000111000011000011100001100001101100001100001000011000011000110000110000000110000110010011000011000001100001101000101100001100000001011000000000110100000110011010010010010010110011000001011000000000110100000001100001101000101100001100000110000110010011000011000000011000011000110000110000100001100001101100001100001110000110000111000011000011111000011000000000110000111111100001100111001100001111011110000110010011000011110001111000011000110000111100000111100001000100001111000000011110000010000011110000100001111000010000111100001
0.6844_9neigh_outertot_code478_IC2_iter25.png,14,5,96,0.9217867638198928,45,101110110110110000000010110100110111010100000000000100100110111111110000000000001100110110110011000100000010100111100111110001110001111111111110001000000100011111101011101000000000000010100111000001101100000000011000001111111111100000010101000000110011000100001111000000011100001111110001101001111110110000000110001101101100110110000000000010100111011111101110000000111110111011111000000100011111011101011011000000110011010000001011001110000000001110000001110001100000000000000000000110011111100000000000000000110111011100111111000000000111110001100110001000000000000100001110011011000111100001000001110011110001100111111000011001111100000100000111000011001010100000111111110000001001111100010000001001101111001001111111100001101
0.7018_5neigh_tot_code483_IC2_iter40.png,14,6,97,0.9479751547424754,47,111111111111111111111111111100111111111000111111000011100000000110010000011101101110011110000001100010001001110111100110100111000100001110111001000010011101100001110110000010111000000100011110100001110011101110000011110001011111001000110011111111010011111001000110111001111010111110001100111110001110000001100111100111111001100010100001101000000100111101001110001010000100000111100100111111101001000000011110110010011000101010001011110011000000000010000001011110011010000001101010011011110001011111010000101000011111100011111000101010100011111001000011000000100001111101011100111100000010101111100000001111000001000001111101100001101000111001111111101000001000110000001111111110000111000111111111111111111111111111111111111111111
0.8064_5neigh_outertot_code461_IC1_iter25.png,14,7,98,0.9724226038193264,146,000101110110111011011101000001001010101010101010100100010111000111101111000111010101111000001010100000111101001111001111101111100111100111110011110101011110011111100000101010000010101000001110001001111101111100100011000011110101010101011110000111011011011111110110110111101011110100000001011110101011110011100010001110011110101011010100101001010110101110100001101010101100001011101011010100101001010110101011110011100010001110011110101011110100000001011110101111011011011111110110110111000011110101010101011110000110001001111101111100100011100000101010000010101000001111110011110101011110011111001111001111101111100111100101111000001010100000111101010111000111101111000111010001001010101010101010100100000101110110111011011101000
